8id,commentaries
24699,White resigns
12981,White resigns
4558,White resigns
6269,White resigns
76149,White resigns
20349,White resigns
27133,White resigns
18438,White resigns
46079,White resigns
24918,White resigns
8518,White resigns
53870,White resigns
46331,White resigns
34046,White resigns
73467,White resigns
44222,White resigns
37321,White resigns
40641,White resigns
69265,White resigns
32497,White resigns
23979,White resigns
578,White resigns
81036,White resigns
20578,White resigns
53153,White resigns
58981,White resigns
8469,White resigns
53577,White resigns
58266,White resigns
7133,White resigns
31350,White resigns
75718,White resigns
36189,White resigns
64886,White resigns
42334,White resigns
1753,White resigns
7634,White resigns
16541,White resigns
17317,White resigns
69966,White resigns
25210,White resigns
878,White resigns
52189,White resigns
62584,White resigns
26680,White resigns
18370,White resigns
17235,White resigns
27626,White resigns
76207,White resigns
38135,White resigns
15558,White resigns
9893,White resigns
43227,White resigns
4603,White resigns
5739,White resigns
11479,White resigns
65917,White resigns
67035,White resigns
36538,White resigns
61228,White resigns
51314,White resigns
33404,White resigns
9912,White resigns
48462,White resigns
25224,White resigns
5795,White resigns
52637,White resigns
41229,White resigns
5752,White resigns
73619,White resigns
62618,White resigns
76177,White resigns
70695,White resigns
60242,White resigns
71907,White resigns
78069,White resigns
10875,White resigns
47521,White resigns
5818,White resigns
60850,White resigns
36143,White resigns
50248,White resigns
43042,White resigns
51539,White resigns
3472,White resigns
78408,White resigns
74854,White resigns
60263,White resigns
24952,White resigns
40915,White resigns
37420,White resigns
34340,White resigns
45179,White resigns
11716,White resigns
7588,White resigns
39394,White resigns
53466,White resigns
74184,White resigns
32205,White resigns
14482,White resigns
15579,White resigns
16652,White resigns
79252,White resigns
28151,White resigns
73072,White resigns
77936,White resigns
58302,White resigns
61168,White resigns
54169,White resigns
2385,White resigns
79547,White resigns
24439,White resigns
76887,White resigns
45954,White resigns
12642,White resigns
34315,White resigns
37265,White resigns
49218,White resigns
7551,White resigns
15328,White resigns
41980,White resigns
33430,White resigns
35637,White resigns
31963,White resigns
69458,White resigns
2589,White resigns
28043,White resigns
71222,White resigns
52853,White resigns
75356,White resigns
27692,White resigns
59603,White resigns
47297,White resigns
4137,White resigns
2795,White resigns
73096,White resigns
45389,White resigns
22196,White resigns
56668,White resigns
46812,White resigns
31745,White resigns
46908,White resigns
53797,White resigns
33655,White resigns
54461,White resigns
3972,White resigns
4552,White resigns
61739,White resigns
46947,White resigns
73086,White resigns
24547,White resigns
28730,White resigns
34872,White resigns
32484,White resigns
21545,White resigns
9252,White resigns
58976,White resigns
56409,White resigns
34361,White resigns
73987,White resigns
23719,White resigns
33595,White resigns
6156,White resigns
29394,White resigns
31138,White resigns
75790,White resigns
3536,White resigns
15921,White resigns
57796,White resigns
36435,White resigns
78588,White resigns
9413,White resigns
55116,White resigns
11733,White resigns
48129,White resigns
49152,White resigns
73687,White resigns
46040,White resigns
53623,White resigns
71836,White resigns
48134,White resigns
26428,White resigns
52344,White resigns
75406,White resigns
20175,White resigns
77112,White resigns
55483,White resigns
49959,White resigns
9870,White resigns
57243,White resigns
75484,White resigns
41474,White resigns
13683,White resigns
8676,White resigns
38064,White resigns
37731,White resigns
79199,White resigns
18045,White resigns
14656,White resigns
13114,White resigns
67576,White resigns
13460,White resigns
25875,White resigns
59990,White resigns
23325,White resigns
9346,White resigns
77660,White resigns
8467,White resigns
36172,White resigns
66059,White resigns
23396,White resigns
49230,White resigns
34094,White resigns
56428,White resigns
68813,White resigns
21566,White resigns
50064,White resigns
38666,White resigns
39676,White resigns
39509,White resigns
19858,White resigns
18542,White resigns
58988,White resigns
24074,White resigns
6907,White resigns
48845,White resigns
25307,White resigns
60431,White resigns
35240,White resigns
79727,White resigns
34408,White resigns
33311,White resigns
50998,White resigns
40162,White resigns
15835,White resigns
63423,White resigns
73088,White resigns
29716,White resigns
48606,White resigns
5400,White resigns
51685,White resigns
2624,White resigns
55047,White resigns
16045,White resigns
1254,White resigns
38227,White resigns
69270,White resigns
74304,White resigns
60881,White resigns
18632,White resigns
31409,White resigns
57051,White resigns
79310,White resigns
25672,White resigns
73802,White resigns
48803,White resigns
32633,White resigns
33114,White resigns
73883,White resigns
12579,White resigns
74140,White resigns
55106,White resigns
49534,White resigns
38886,White resigns
9126,White resigns
65990,White resigns
61456,White resigns
35773,White resigns
11301,White resigns
40071,White resigns
35709,White resigns
79621,White resigns
3480,White resigns
31201,White resigns
46889,White resigns
48209,White resigns
41911,White resigns
1427,White resigns
46211,White resigns
43093,White resigns
25763,White resigns
1886,White resigns
58010,White resigns
7916,White resigns
39589,White resigns
17533,White resigns
68389,White resigns
77236,White resigns
68071,White resigns
7598,White resigns
44628,White resigns
28053,White resigns
28971,White resigns
14302,White resigns
59738,White resigns
25245,White resigns
80067,White resigns
36752,White resigns
37397,White resigns
68309,White resigns
2402,White resigns
3205,White resigns
21078,White resigns
16889,White resigns
67814,White resigns
62766,White resigns
71541,White resigns
20966,White resigns
69129,White resigns
42465,White resigns
36728,White resigns
26727,White resigns
14837,White resigns
53421,White resigns
2417,White resigns
27409,White resigns
54592,White resigns
52232,White resigns
1328,White resigns
67649,White resigns
62722,White resigns
14810,White resigns
29723,White resigns
48916,White resigns
65358,White resigns
45795,White resigns
1502,White resigns
35191,White resigns
23320,White resigns
54170,White resigns
57498,White resigns
50136,White resigns
70015,White resigns
68249,White resigns
60844,White resigns
47707,White resigns
15277,White resigns
2649,White resigns
22697,White resigns
74363,White resigns
11560,White resigns
20274,White resigns
10578,White resigns
55253,White resigns
2111,White resigns
42149,White resigns
4585,White resigns
15124,White resigns
14176,White resigns
22971,White resigns
37135,White resigns
36446,White resigns
22735,White resigns
66098,White resigns
54316,White resigns
27667,White resigns
58210,White resigns
47073,White resigns
2227,White resigns
12522,White resigns
28987,White resigns
50784,White resigns
1821,White resigns
177,White resigns
18121,White resigns
41972,White resigns
30807,White resigns
72222,White resigns
21263,White resigns
12380,White resigns
62383,White resigns
38549,White resigns
55925,White resigns
62823,White resigns
4220,White resigns
60669,White resigns
31776,White resigns
48796,White resigns
18282,White resigns
4477,White resigns
5045,White resigns
15964,White resigns
47570,White resigns
28269,White resigns
37755,White resigns
51820,White resigns
18885,White resigns
11347,White resigns
22577,White resigns
41518,White resigns
45727,White resigns
36986,White resigns
17821,White resigns
5146,White resigns
67296,White resigns
63635,White resigns
41828,White resigns
46261,White resigns
6140,White resigns
78944,White resigns
13433,White resigns
80182,White resigns
8816,White resigns
64735,White resigns
16012,White resigns
53559,White resigns
54130,White resigns
17470,White resigns
15512,White resigns
47883,White resigns
76949,White resigns
54594,White resigns
8116,White resigns
80522,White resigns
3097,White resigns
39587,White resigns
7747,White resigns
484,White resigns
3463,White resigns
41846,White resigns
20000,White resigns
31636,White resigns
64199,White resigns
67454,White resigns
39001,White resigns
54090,White resigns
65232,White resigns
19571,White resigns
51086,White resigns
70407,White resigns
54110,White resigns
46102,White resigns
6293,White resigns
23283,White resigns
4407,White resigns
10532,White resigns
22713,White resigns
52477,White resigns
11487,White resigns
9516,White resigns
26129,White resigns
10798,White resigns
77204,White resigns
52244,White resigns
36690,White resigns
26007,White resigns
73172,White resigns
40586,White resigns
48211,White resigns
18514,White resigns
77941,White resigns
15335,White resigns
3990,White resigns
56851,White resigns
60068,White resigns
60952,White resigns
15539,White resigns
11456,White resigns
36256,White resigns
37971,White resigns
77680,White resigns
53406,White resigns
993,White resigns
8996,White resigns
33988,White resigns
69882,White resigns
25654,White resigns
8388,White resigns
69360,White resigns
68979,White resigns
16301,White resigns
50055,White resigns
57086,White resigns
75707,White resigns
2301,White resigns
42021,White resigns
42227,White resigns
26263,White resigns
55020,White resigns
41140,White resigns
37951,White resigns
60480,White resigns
76615,White resigns
19492,White resigns
52215,White resigns
52670,White resigns
68079,White resigns
29051,White resigns
62113,White resigns
68426,White resigns
27904,White resigns
13490,White resigns
66067,White resigns
1551,White resigns
27241,White resigns
13897,White resigns
18099,White resigns
20951,White resigns
58050,White resigns
46069,White resigns
10766,White resigns
40164,White resigns
65465,White resigns
77409,White resigns
31798,White resigns
8439,White resigns
28102,White resigns
50598,White resigns
48838,White resigns
58089,White resigns
16566,White resigns
21123,White resigns
7535,White resigns
18870,White resigns
28993,White resigns
57538,White resigns
